file_scan	perm	uid	gid	size	size_on_disk	blocks	atime	mtime	ctime	inode	file_name
ifs.eu.ams.backup.apps.3rdparty-epdev	33277	829	829	34932	40960	243	1740229822	1532356663	1559451113	22471340455	./OpenWorks/EPEDOWAD/Linux_RHEL7/R5000.10.6/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33277	829	829	87894144	87900160	193955	1740230248	1569327713	1569327724	28793148620	./OpenWorks/EPEDOWAD/tlsadmin/bench_bck/SEGY/class3d.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33277	829	829	22096572	22102016	48947	1740230248	1569327713	1569327724	28655142330	./OpenWorks/EPEDOWAD/tlsadmin/bench_bck/SEGY/class2d.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33261	829	829	87894144	87900160	215171	1740230200	1640871827	1640871827	44369073186	./OpenWorks/EPEDOWAD/tlsadmin/bench/SEGY/class3d.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33261	829	829	22096572	22102016	48947	1740230200	1640871828	1640871828	44280621364	./OpenWorks/EPEDOWAD/tlsadmin/bench/SEGY/class2d.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33277	829	829	34932	40960	243	1740228959	1460413132	1559449551	15535793113	./OpenWorks/EPEDOWAD/Linux_RHEL6/R5000.10.6/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	829	829	34932	40960	243	1703320678	896544926	1466611655	8333910158	./OpenWorks_legacy/r2003/r2003/SunOS_58/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	829	829	34932	40960	243	1703319719	896544926	1466609263	8333970716	./OpenWorks_legacy/r2003/r2003/IRIX64_65/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	829	829	34932	40960	243	1703318935	896544926	1466607724	8303317571	./OpenWorks_legacy/r2003/SunOS_58/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	829	829	34932	40960	243	1703317995	896544926	1466605302	8322627031	./OpenWorks_legacy/r2003/IRIX64_65/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	34932	40960	243	1703317517	896544926	1466604359	8335242470	./OpenWorks_legacy/i2000/SunOS_56/SynTool.1998.5.1/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33261	829	829	34932	40960	243	1703321953	896544926	1466614946	8329682470	./OpenWorks_legacy/r2003.12/LinuxRHEL64_x86_64_30WS/SynTool/testdata/testseis.sgy
